1609,Jun 2012,          45 K        ,,          120 K        
1610,May 2012,          87 K        ,,          227 K        
1611,Apr 2012,          77 K        ,,          284 K        
1612,Mar 2012,          154 K        ,,          200 K        
1613,Feb 2012,          240 K        ,,          80 K        
1614,Jan 2012,          275 K        ,,          158 K        
1615,Dec 2011,          203 K        ,,          57 K        
1616,Nov 2011,          100 K        ,,          85 K        
1617,Oct 2011,          100 K        ,,          18 K        
1618,Sep 2011,          210 K        ,,          54 K        
1619,Aug 2011,          104 K        ,,          244 K        
1620,Jul 2011,          127 K        ,,          216 K        
1621,Jun 2011,          46 K        ,,          192 K        
1622,May 2011,          25 K        ,,          36 K        
1623,Apr 2011,          232 K        ,,          103 K        
1624,Mar 2011,          221 K        ,,          39 K        
1625,Feb 2011,          194 K        ,,          151 K        
1626,Jan 2011,          63 K        ,,          -95 K        
1627,Dec 2010,          121 K        ,,          -54 K        
1628,Nov 2010,          71 K        ,,          -131 K        
1629,Oct 2010,          172 K        ,,          -125 K        
1630,Sep 2010,          -41 K        ,,          431 K        
1631,Aug 2010,          -57 K        ,,          162 K        
1632,Jul 2010,          -54 K        ,,          -36 K        
1633,Jun 2010,          -221 K        ,,          -20 K        
1634,May 2010,          433 K        ,,
1635,Apr 2010,          290 K        ,,
1636,Mar 2010,          230 K        ,,
1637,Feb 2010,          -14 K        ,,
1638,Jan 2010,          -26 K        ,,          -85 K        
1639,Dec 2009,          -150 K        ,,          -11 K        
1640,Nov 2009,          4 K        ,,          -190 K        
1641,Oct 2009,          -111 K        ,,          -263 K        
1642,Sep 2009,          -219 K        ,,          -216 K        
1643,Aug 2009,          -201 K        ,,          -247 K        
1644,Jul 2009,          -276 K        ,,          -345 K        
1645,Jun 2009,          -467 K        ,,          -539 K        
1646,May 2009,          -322 K        ,,          -663 K        
1647,Apr 2009,          -504 K        ,,          -598 K        
1648,Mar 2009,          -699 K        ,,          -524 K        
1649,Feb 2009,          -651 K        ,,          -533 K        
1650,Jan 2009,          -655 K        ,,          -240 K        
1651,Dec 2008,          -577 K        ,,          -159 K        
1652,Nov 2008,          -584 K        ,,          -84 K        
1653,Oct 2008,          -320 K        ,,          -62 K        
1654,Sep 2008,          -284 K        ,,          -20 K        
1655,Aug 2008,          -73 K        ,,          -63 K        
1656,Jul 2008,          -51 K        ,,          -17 K        
1657,Jun 2008,          -51 K        ,,          18 K        
1658,May 2008,          -49 K        ,,          94 K        
1659,Apr 2008,          -28 K        ,,          166 K        
1660,Mar 2008,          -80 K        ,,          110 K        
1661,Feb 2008,          -76 K        ,,          -4 K        
1662,Jan 2008,          -22 K        ,,          92 K        
1663,Dec 2007,          82 K        ,,          132 K        
1664,Nov 2007,          115 K        ,,          157 K        
1665,Oct 2007,          170 K        ,,          88 K        
1666,Sep 2007,          96 K        ,,          180 K        
1667,Aug 2007,          93 K        ,,
1668,Jul 2007,          68 K        ,,
1669,Jun 2007,          69 K        ,,
1670,May 2007,          190 K        ,,
1671,Apr 2007,          80 K        ,,
1672,Mar 2007,          177 K        ,,
1673,Feb 2007,          97 K        ,,
1674,Jun 2022,          -0.2%        ,-0.2%,          0.0%        
1675,May 2022,          0.2%        ,0.0%,          1.4%        
1676,Apr 2022,          1.1%        ,0.3%,          0.9%        
1677,Mar 2022,          0.9%        ,0.3%,          0.7%        
1678,Feb 2022,          0.5%        ,-0.2%,          1.7%        
1679,Jan 2022,          1.4%        ,-0.6%,          -0.1%        
1680,Dec 2021,          -0.1%        ,-0.2%,          0.8%        
1681,Nov 2021,          0.5%        ,0.4%,          0.2%        
1682,Oct 2021,          1.6%        ,0.3%,          0.7%        
1683,Sep 2021,          -1.3%        ,-0.2%,          0.1%        
1684,Aug 2021,          0.4%        ,0.0%,          2.4%        
1685,Jul 2021,          0.9%        ,0.0%,          -2.6%        
1686,Jun 2021,          0.4%        ,0.5%,          1.1%        
1687,May 2021,          0.8%        ,0.1%,          1.3%        
1688,Apr 2021,          0.7%        ,-0.5%,          0.5%        
1689,Mar 2021,          1.4%        ,-1.0%,          0.9%        
1690,Feb 2021,          -2.2%        ,0.4%,          -0.4%        
1691,Jan 2021,          0.9%        ,0.8%,          3.5%        
1692,Dec 2020,          1.6%        ,-0.1%,          5.7%        
1693,Nov 2020,          0.4%        ,-0.8%,          -12.5%        
1694,Oct 2020,          1.1%        ,-1.5%,          -4.5%        
1695,Sep 2020,          -0.6%        ,1.5%,          0.5%        
1696,Aug 2020,          0.4%        ,3.4%,          -0.5%        
1697,Jul 2020,          3.0%        ,1.3%,          -0.4%        
1698,Jun 2020,          5.4%        ,2.3%,          0.8%        
1699,May 2020,          1.4%        ,-18.0%,          -0.9%        
1700,Apr 2020,          -11.2%        ,0.5%,          -0.3%        
1701,Mar 2020,          -5.4%        ,-0.1%,          0.8%        
1702,Feb 2020,          0.6%        ,0.2%,          -0.1%        
1703,Jan 2020,          -0.3%        ,-0.1%,          0.2%        
1704,Dec 2019,          -0.3%        ,-0.2%,          -0.4%        
1705,Nov 2019,          1.1%        ,0.0%,          0.2%        
1706,Oct 2019,          -0.8%        ,-0.3%,          -0.4%        
1707,Sep 2019,          -0.4%        ,-0.1%,          0.1%        
1708,Aug 2019,          0.6%        ,-0.2%,          0.4%        
1709,Jul 2019,          -0.2%        ,-0.3%,          -0.2%        
1710,Jun 2019,          0.0%        ,-0.3%,          0.2%        
1711,May 2019,          0.4%        ,-0.2%,          0.4%        
1712,Apr 2019,          -0.5%        ,-0.3%,          1.0%        
1713,Mar 2019,          -0.1%        ,-0.1%,          -0.5%        
1714,Feb 2019,          0.1%        ,-0.1%,          0.9%        
1715,Jan 2019,          -0.6%        ,0.0%,
1716,Dec 2018,          0.3%        ,0.2%,
1717,Nov 2018,          0.6%        ,0.1%,
1718,Oct 2018,          0.1%        ,0.2%,
1719,Sep 2018,          0.3%        ,0.4%,
1720,Aug 2018,          0.4%        ,0.3%,
1721,Jul 2018,          0.1%        ,0.3%,
1722,Jun 2018,          0.6%        ,0.4%,
1723,May 2018,          -0.1%        ,0.3%,
1724,Apr 2018,          0.7%        ,0.2%,          0.7%        
1725,Mar 2018,          0.5%        ,0.3%,          1.0%        
1726,Feb 2018,          1.1%        ,0.1%,          -0.3%        
1727,Jan 2018,          -0.1%        ,0.1%,          0.4%        
1728,Dec 2017,          0.9%        ,0.3%,          -0.1%        
1729,Nov 2017,          0.2%        ,0.0%,          1.2%        
1730,Oct 2017,          0.9%        ,0.0%,          0.4%        
1731,Sep 2017,          0.3%        ,0.1%,          -0.7%        
1732,Aug 2017,          -0.9%        ,0.2%,          0.4%        
1733,Jul 2017,          0.2%        ,0.2%,          0.1%        
1734,Jun 2017,          0.4%        ,0.2%,          1.1%        
1735,May 2017,          0.0%        ,0.2%,          0.4%        
1736,Apr 2017,          1.0%        ,0.1%,          0.1%        
1737,Mar 2017,          0.5%        ,,          -0.1%        
1738,Feb 2017,          0.0%        ,,          -0.7%        
1739,Jan 2017,          -0.3%        ,,          0.1%        
1740,Dec 2016,          0.8%        ,,          -0.2%        
1741,Nov 2016,          -0.4%        ,,          -0.5%        
1742,Oct 2016,          0.0%        ,,          0.6%        
1743,Sep 2016,          0.1%        ,,          0.4%        
1744,Aug 2016,          -0.4%        ,,          -0.3%        
1745,Jul 2016,          0.7%        ,,          0.6%        
1746,Jun 2016,          0.6%        ,,          -0.9%        
1747,May 2016,          -0.4%        ,,          -0.6%        
1748,Apr 2016,          0.7%        ,,          0.8%        
1749,Mar 2016,          -0.6%        ,,          -0.7%        
1750,Feb 2016,          -0.5%        ,,          -0.9%        
1751,Jan 2016,          0.9%        ,,          -0.4%        
1752,Dec 2015,          -0.4%        ,,          -0.1%        
1753,Nov 2015,          -0.6%        ,,          0.9%        
1754,Oct 2015,          -0.2%        ,,          -0.5%        
1755,Sep 2015,          -0.2%        ,,          -0.3%        
1756,Aug 2015,          -0.4%        ,,          0.2%        
1757,Jul 2015,          0.6%        ,,          -0.1%        
1758,Jun 2015,          0.3%        ,,          -0.1%        
1759,May 2015,          -0.2%        ,,          1.0%        
1760,Apr 2015,          -0.3%        ,,          -0.1%        
1761,Mar 2015,          -0.6%        ,,          0.4%        
1762,Feb 2015,          0.1%        ,,          0.2%        
1763,Jan 2015,          -0.3%        ,,          0.6%        
1764,Dec 2014,          -0.3%        ,,          -0.6%        
1765,Nov 2014,          1.3%        ,,          0.7%        
1766,Oct 2014,          0.1%        ,,          0.6%        
1767,Sep 2014,          0.8%        ,,
1768,Aug 2014,          -0.2%        ,,
1769,Jul 2014,          0.2%        ,,
1770,Jun 2014,          0.4%        ,,
1771,May 2014,          0.5%        ,,
1772,Apr 2014,          -0.3%        ,,
1773,Mar 2014,          0.9%        ,,
1774,Feb 2014,          1.2%        ,,          -0.3%        
1775,Jan 2014,          -0.2%        ,,          0.6%        
1776,Dec 2013,          0.3%        ,,          0.3%        
1777,Nov 2013,          1.1%        ,,          -0.5%        
1778,Oct 2013,          -0.1%        ,,          0.4%        
1779,Sep 2013,          0.7%        ,,          0.7%        
1780,Aug 2013,          0.4%        ,,          -0.1%        
1781,Jul 2013,          0.0%        ,,          0.3%        
1782,Jun 2013,          0.2%        ,,          1.1%        
1783,May 2013,          0.0%        ,,          -0.4%        
1784,Apr 2013,          -0.4%        ,,          0.4%        
1785,Mar 2013,          0.3%        ,,          -1.2%        
1786,Feb 2013,          0.8%        ,,          0.6%        
1787,Jan 2013,          0.0%        ,,          0.4%        
1788,Dec 2012,          0.4%        ,,          -0.1%        
1789,Nov 2012,          1.0%        ,,          1.1%        
1790,Oct 2012,          -0.7%        ,,          0.0%        
1791,Sep 2012,          0.2%        ,,          0.0%        
1792,Aug 2012,          -1.4%        ,,          0.4%        
1793,Jul 2012,          0.5%        ,,          0.2%        
1794,Jun 2012,          0.1%        ,,          0.2%        
1795,May 2012,          -0.2%        ,,          0.1%        
1796,Apr 2012,          1.0%        ,,          0.8%        
1797,Mar 2012,          -0.6%        ,,          -0.1%        
1798,Feb 2012,          0.0%        ,,          -0.1%        
1799,Jan 2012,          0.4%        ,,          0.8%        
1800,Dec 2011,          1.0%        ,,          0.4%        
1801,Nov 2011,          -0.3%        ,,          0.0%        
1802,Oct 2011,          0.7%        ,,          0.1%        
1803,Sep 2011,          -0.1%        ,,          0.8%        
1804,Aug 2011,          0.0%        ,,          0.1%        
1805,Jul 2011,          0.9%        ,,          0.1%        
1806,Jun 2011,          0.4%        ,,          0.6%        
1807,May 2011,          -0.1%        ,,
1808,Apr 2011,          0.0%        ,,
1809,Mar 2011,          0.7%        ,,
1810,Feb 2011,          0.1%        ,,
1811,Jan 2011,          0.3%        ,,
1812,Dec 2010,          1.2%        ,,
1813,Nov 2010,          0.3%        ,,
1814,Oct 2010,          -0.2%        ,,
1815,Sep 2010,          -0.2%        ,,
1816,Aug 2010,          0.2%        ,,
1817,Jul 2010,          1.0%        ,,
1818,Jun 2010,          -0.1%        ,,
1819,May 2010,          1.3%        ,,
1820,Apr 2010,          0.7%        ,,
1821,Mar 2010,          0.2%        ,,
1822,Feb 2010,          0.3%        ,,
1823,Jan 2010,          0.9%        ,,
1824,Dec 2009,          0.7%        ,,          0.8%        
1825,Nov 2009,          0.6%        ,,          0.1%        
1826,Oct 2009,          0.0%        ,,          0.7%        
1827,Sep 2009,          0.6%        ,,          0.8%        
1828,Aug 2009,          1.2%        ,,          0.5%        
1829,Jul 2009,          1.0%        ,,          -1.1%        
1830,Jun 2009,          -0.4%        ,,          -0.5%        
1831,May 2009,          -1.2%        ,,          -1.5%        
1832,Apr 2009,          -0.7%        ,,          -1.4%        
1833,Mar 2009,          -1.7%        ,,          -1.8%        
1834,Feb 2009,          -1.5%        ,,          -2.0%        
1835,Jan 2009,          -1.9%        ,,          -0.6%        
1836,Dec 2008,          -2.4%        ,,          1.3%        
1837,Nov 2008,          -1.3%        ,,          -2.8%        
1838,Oct 2008,          1.5%        ,,          -1.1%        
1839,Sep 2008,          -3.7%        ,,          0.2%        
1840,Aug 2008,          -1.0%        ,,          0.5%        
1841,Jul 2008,          0.1%        ,,          0.3%        
1842,Jun 2008,          0.4%        ,,          -0.5%        
1843,May 2008,          -0.2%        ,,          0.0%        
1844,Apr 2008,          -0.7%        ,,          -0.5%        
1845,Mar 2008,          0.2%        ,,          0.1%        
1846,Feb 2008,          -0.7%        ,,          0.2%        
1847,Jan 2008,          0.1%        ,,          0.3%        
1848,Dec 2007,          0.1%        ,,          0.5%        
1849,Nov 2007,          0.3%        ,,          0.7%        
1850,Oct 2007,          -0.7%        ,,          -0.2%        
1851,Sep 2007,          0.2%        ,,          -0.5%        
1852,Aug 2007,          0.0%        ,,
1853,Jul 2007,          0.5%        ,,
1854,Jun 2007,          0.6%        ,,
1855,May 2007,          -0.1%        ,,
1856,Apr 2007,          0.4%        ,,
1857,Mar 2007,          -0.3%        ,,
1858,Feb 2007,          1.0%        ,,
1859,Jan 2007,          -0.3%        ,,
1860,Jun 2022,          $-79.614 B        ,$-86.787 B,          $-84.906 B        
1861,May 2022,          $-85.546 B        ,$-97.217 B,          $-86.686 B        
1862,Apr 2022,          $-87.077 B        ,$-100.875 B,          $-107.651 B        
1863,Mar 2022,          $-109.802 B        ,$-90.055 B,          $-89.799 B        
1864,Feb 2022,          $-89.185 B        ,$-85.834 B,          $-89.229 B        
1865,Jan 2022,          $-89.692 B        ,$-80.829 B,          $-81.957 B        
1866,Dec 2021,          $-80.731 B        ,$-73.992 B,          $-79.331 B        
1867,Nov 2021,          $-80.172 B        ,$-74.117 B,          $-81.435 B        
1868,Oct 2021,          $-67.116 B        ,$-77.480 B,          $-73.230 B        
1869,Sep 2021,          $-80.934 B        ,$-71.858 B,          $-70.994 B        
1870,Aug 2021,          $-73.252 B        ,$-73.048 B,          $-69.071 B        
1871,Jul 2021,          $-70.051 B        ,$-73.764 B,          $-75.025 B        
1872,Jun 2021,          $-75.749 B        ,$-70.241 B,          $-70.518 B        
1873,May 2021,          $-71.240 B        ,$-71.804 B,          $-67.823 B        
1874,Apr 2021,          $-68.899 B        ,$-73.012 B,          $-66.969 B        
1875,Mar 2021,          $-74.448 B        ,$-69.820 B,          $-69.005 B        
1876,Feb 2021,          $-71.078 B        ,$-67.530 B,          $-63.111 B        
1877,Jan 2021,          $-68.213 B        ,$-67.466 B,          $-62.083 B        
1878,Dec 2020,          $-66.613 B        ,$-65.749 B,          $-67.036 B        
1879,Nov 2020,          $-68.142 B        ,$-63.519 B,          $-63.370 B        
1880,Oct 2020,          $-63.123 B        ,$-65.523 B,          $-53.461 B        
1881,Sep 2020,          $-63.862 B        ,$-65.429 B,          $-54.801 B        
1882,Aug 2020,          $-67.102 B        ,$-57.159 B,          $-49.756 B        
1883,Jul 2020,          $-63.556 B        ,$-52.514 B,          $-42.340 B        
1884,Jun 2020,          $-50.695 B        ,$-51.914 B,          $-39.810 B        
1885,May 2020,          $-54.601 B        ,$-46.773 B,          $-45.482 B        
1886,Apr 2020,          $-49.408 B        ,$-42.005 B,          $-48.613 B        
1887,Mar 2020,          $-44.415 B        ,$-42.436 B,          $-43.691 B        
1888,Feb 2020,          $-39.932 B        ,$-46.933 B,          $-46.939 B        
1889,Jan 2020,          $-45.338 B        ,$-45.839 B,          $-51.100 B        
1890,Dec 2019,          $-48.880 B        ,$-44.952 B,          $-55.036 B        
1891,Nov 2019,          $-43.086 B        ,$-45.283 B,          $-54.035 B        
1892,Oct 2019,          $-47.199 B        ,$-52.193 B,          $-55.508 B        
1893,Sep 2019,          $-52.450 B        ,$-58.869 B,          $-55.344 B        
1894,Aug 2019,          $-54.896 B        ,$-59.206 B,          $-51.224 B        
1895,Jul 2019,          $-53.989 B        ,$-59.155 B,          $-51.906 B        
1896,Jun 2019,          $-55.154 B        ,$-56.687 B,          $-49.285 B        
1897,May 2019,          $-55.520 B        ,$-50.253 B,          $-51.134 B        
1898,Apr 2019,          $-50.791 B        ,$-52.288 B,          $-59.900 B        
1899,Mar 2019,          $-50.002 B        ,$-53.075 B,          $-50.297 B        
1900,Feb 2019,          $-49.382 B        ,$-53.403 B,          $-55.699 B        
1901,Jan 2019,          $-51.149 B        ,$-52.890 B,          $-54.555 B        
1902,Dec 2018,          $-59.769 B        ,$-51.186 B,          $-53.309 B        
1903,Nov 2018,          $-49.313 B        ,$-49.963 B,          $-50.037 B        
1904,Oct 2018,          $-55.488 B        ,$-48.157 B,          $-45.739 B        
1905,Sep 2018,          $-54.019 B        ,$-47.388 B,          $-43.186 B        
1906,Aug 2018,          $-53.237 B        ,$-47.697 B,          $-46.081 B        
1907,Jul 2018,          $-50.082 B        ,$-49.328 B,
1908,Jun 2018,          $-46.348 B        ,$-51.085 B,
1909,May 2018,          $-43.053 B        ,$-52.295 B,
1910,Apr 2018,          $-46.199 B        ,$-52.245 B,          $-47.210 B        
1911,Mar 2018,          $-48.956 B        ,$-50.987 B,          $-57.743 B        
1912,Feb 2018,          $-57.591 B        ,$-48.315 B,          $-56.665 B        
1913,Jan 2018,          $-56.601 B        ,$-46.007 B,          $-53.908 B        
1914,Dec 2017,          $-53.118 B        ,$-44.568 B,          $-50.435 B        
1915,Nov 2017,          $-50.497 B        ,$-45.192 B,          $-48.914 B        
1916,Oct 2017,          $-48.731 B        ,$-44.906 B,          $-44.890 B        
1917,Sep 2017,          $-43.495 B        ,$-44.942 B,          $-42.765 B        
1918,Aug 2017,          $-42.395 B        ,$-44.611 B,          $-43.558 B        
1919,Jul 2017,          $-43.689 B        ,$-44.776 B,          $-43.543 B        
1920,Jun 2017,          $-43.642 B        ,$-45.083 B,          $-46.391 B        
1921,May 2017,          $-46.507 B        ,$-44.732 B,          $-47.585 B        
1922,Apr 2017,          $-47.617 B        ,$-44.958 B,          $-45.283 B        
1923,Mar 2017,          $-43.706 B        ,$-45.266 B,          $-43.760 B        
1924,Feb 2017,          $-43.557 B        ,,          $-48.173 B        
1925,Jan 2017,          $-48.500 B        ,,          $-45.700 B        
1926,Dec 2016,          $-44.300 B        ,,          $-42.400 B        
1927,Nov 2016,          $-45.200 B        ,,          $-36.200 B        
1928,Oct 2016,          $-42.600 B        ,,          $-40.460 B        
1929,Sep 2016,          $-36.440 B        ,,          $-39.500 B        
1930,Aug 2016,          $-40.700 B        ,,          $-44.660 B        
1931,Jul 2016,          $-39.470 B        ,,          $-41.000 B        
1932,Jun 2016,          $-44.500 B        ,,          $-37.380 B        
1933,May 2016,          $-41.140 B        ,,          $-35.500 B        
1934,Apr 2016,          $-37.400 B        ,,          $-47.000 B        
1935,Mar 2016,          $-40.400 B        ,,          $-44.700 B        
1936,Feb 2016,          $-47.060 B        ,,          $-42.230 B        
1937,Jan 2016,          $-45.680 B        ,,          $-44.600 B        
1938,Dec 2015,          $-43.360 B        ,,          $-42.460 B        
1939,Nov 2015,          $-42.400 B        ,,          $-48.000 B        
1940,Oct 2015,          $-43.890 B        ,,          $-41.810 B        
1941,Sep 2015,          $-40.800 B        ,,          $-45.210 B        
1942,Aug 2015,          $-48.330 B        ,,          $-40.940 B        
1943,Jul 2015,          $-41.860 B        ,,          $-40.700 B        
1944,Jun 2015,          $-43.840 B        ,,          $-50.570 B        
1945,May 2015,          $-41.870 B        ,,          $-35.890 B        
1946,Apr 2015,          $-40.880 B        ,,          $-41.800 B        
1947,Mar 2015,          $-51.370 B        ,,          $-46.560 B        
1948,Feb 2015,          $-35.400 B        ,,          $-39.000 B        
1949,Jan 2015,          $-42.680 B        ,,          $-43.400 B        
1950,Dec 2014,          $-45.600 B        ,,          $-43.030 B        
1951,Nov 2014,          $-39.750 B        ,,          $-40.100 B        
1952,Oct 2014,          $-42.250 B        ,,          $-40.550 B        
1953,Sep 2014,          $-43.600 B        ,,          $-41.540 B        
1954,Aug 2014,          $-39.990 B        ,,          $-47.240 B        
1955,Jul 2014,          $-40.300 B        ,,          $-40.380 B        
1956,Jun 2014,          $-40.810 B        ,,          $-42.300 B        
1957,May 2014,          $-44.660 B        ,,
1958,Apr 2014,          $-47.040 B        ,,
1959,Mar 2014,          $-44.180 B        ,,
1960,Feb 2014,          $-41.870 B        ,,          $-38.700 B        
1961,Jan 2014,          $-39.100 B        ,,          $-34.250 B        
1962,Dec 2013,          $-38.980 B        ,,          $-40.640 B        
1963,Nov 2013,          $-34.560 B        ,,          $-41.780 B        
1964,Oct 2013,          $-39.330 B        ,,          $-38.800 B        
1965,Sep 2013,          $-42.970 B        ,,          $-39.150 B        
1966,Aug 2013,          $-38.700 B        ,,          $-34.220 B        
1967,Jul 2013,          $-38.640 B        ,,          $-45.030 B        
1968,Jun 2013,          $-34.540 B        ,,          $-40.290 B        
1969,May 2013,          $-44.100 B        ,,          $-38.800 B        
1970,Apr 2013,          $-40.150 B        ,,          $-43.000 B        
1971,Mar 2013,          $-37.130 B        ,,          $-38.540 B        
1972,Feb 2013,          $-43.600 B        ,,          $-48.730 B        
1973,Jan 2013,          $-44.450 B        ,,          $-42.240 B        
1974,Dec 2012,          $-38.140 B        ,,          $-41.550 B        
1975,Nov 2012,          $-48.610 B        ,,          $-44.220 B        
1976,Oct 2012,          $-42.060 B        ,,          $-42.000 B        
1977,Sep 2012,          $-40.280 B        ,,          $-42.920 B        
1978,Aug 2012,          $-43.790 B        ,,          $-48.680 B        
1979,Jul 2012,          $-42.470 B        ,,          $-50.060 B        
1980,Jun 2012,          $-41.900 B        ,,          $-51.830 B        
1981,May 2012,          $-48.040 B        ,,          $-46.030 B        
1982,Apr 2012,          $-50.600 B        ,,          $-52.570 B        
1983,Mar 2012,          $-52.620 B        ,,          $-48.800 B        
1984,Feb 2012,          $-45.420 B        ,,          $-47.750 B        
1985,Jan 2012,          $-52.520 B        ,,          $-43.500 B        
1986,Dec 2011,          $-50.420 B        ,,          $-43.100 B        
1987,Nov 2011,          $-47.060 B        ,,          $-45.610 B        
1988,Oct 2011,          $-43.270 B        ,,          $-44.800 B        
1989,Sep 2011,          $-44.170 B        ,,          $-53.070 B        
1990,Aug 2011,          $-44.920 B        ,,          $-50.230 B        
1991,Jul 2011,          $-45.630 B        ,,          $-43.680 B        
1992,Jun 2011,          $-51.600 B        ,,          $-48.180 B        
1993,May 2011,          $-50.830 B        ,,          $-45.760 B        
1994,Apr 2011,          $-43.630 B        ,,          $-46.340 B        
1995,Mar 2011,          $-46.820 B        ,,          $-40.580 B        
1996,Feb 2011,          $-45.440 B        ,,          $-38.310 B        
1997,Jan 2011,          $-46.970 B        ,,          $-38.710 B        
1998,Dec 2010,          $-40.260 B        ,,          $-44.000 B        
1999,Nov 2010,          $-38.320 B        ,,          $-46.350 B        
2000,Oct 2010,          $-38.420 B        ,,          $-42.780 B        
2001,Sep 2010,          $-44.600 B        ,,          $-49.900 B        
2002,Aug 2010,          $-46.480 B        ,,          $-42.270 B        
2003,Jul 2010,          $-42.580 B        ,,          $-40.300 B        
2004,Jun 2010,          $-49.760 B        ,,          $-39.700 B        
2005,May 2010,          $-41.980 B        ,,          $-37.290 B        
2006,Apr 2010,          $-40.320 B        ,,          $-40.200 B        
2007,Mar 2010,          $-40.400 B        ,,
2008,Feb 2010,          $-39.400 B        ,,
2009,Jan 2010,          $-37.000 B        ,,
2010,Dec 2009,          $-39.900 B        ,,          $-32.900 B        
2011,Nov 2009,          $-36.400 B        ,,          $-36.500 B        
2012,Oct 2009,          $-33.200 B        ,,          $-30.700 B        
2013,Sep 2009,          $-35.650 B        ,,          $-31.960 B        
2014,Aug 2009,          $-30.800 B        ,,          $-27.010 B        
2015,Jul 2009,          $-31.850 B        ,,          $-25.960 B        
2016,Jun 2009,          $-27.490 B        ,,          $-29.160 B        
2017,May 2009,          $-25.970 B        ,,          $-27.580 B        
2018,Apr 2009,          $-28.790 B        ,,          $-25.970 B        
2019,Mar 2009,          $-28.530 B        ,,          $-36.030 B        
2020,Feb 2009,          $-26.130 B        ,,          $-39.930 B        
2021,Jan 2009,          $-36.200 B        ,,          $-40.440 B        
2022,Dec 2008,          $-39.900 B        ,,          $-57.190 B        
2023,Nov 2008,          $-41.580 B        ,,          $-56.470 B        
2024,Oct 2008,          $-56.690 B        ,,          $-59.140 B        
2025,Sep 2008,          $-56.560 B        ,,          $-62.200 B        
2026,Aug 2008,          $-59.080 B        ,,          $-56.800 B        
2027,Jul 2008,          $-61.310 B        ,,          $-59.790 B        
2028,Jun 2008,          $-58.800 B        ,,          $-60.900 B        
2029,May 2008,          $-59.200 B        ,,          $-58.210 B        
2030,Apr 2008,          $-60.500 B        ,,          $-62.320 B        
2031,Mar 2008,          $-56.490 B        ,,          $-58.200 B        
2032,Feb 2008,          $-61.710 B        ,,          $-58.760 B        
2033,Jan 2008,          $-58.960 B        ,,          $-56.450 B        
2034,Dec 2007,          $-57.900 B        ,,          $-57.590 B        
2035,Nov 2007,          $-63.120 B        ,,          $-59.250 B        
2036,Oct 2007,          $-57.820 B        ,,          $-58.140 B        
2037,Sep 2007,          $-57.120 B        ,,          $-60.040 B        
2038,Aug 2007,          $-56.800 B        ,,          $-63.890 B        
2039,Jul 2007,          $-59.000 B        ,,          $-58.440 B        
2040,Jun 2007,          $-59.430 B        ,,          $-59.120 B        
2041,May 2007,          $-59.160 B        ,,          $-61.180 B        
2042,Apr 2007,          $-58.500 B        ,,
2043,Mar 2007,          $-62.390 B        ,,
2044,Feb 2007,          $-57.890 B        ,,
2045,Jan 2007,          $-58.880 B        ,,
2046,Dec 2006,          $-61.450 B        ,,
2047,Jun 2022,          1.559 M        ,1.639 M,          1.591 M        
2048,May 2022,          1.549 M        ,1.764 M,          1.810 M        
2049,Apr 2022,          1.724 M        ,1.788 M,          1.728 M        
2050,Mar 2022,          1.793 M        ,1.710 M,          1.788 M        
2051,Feb 2022,          1.769 M        ,1.674 M,          1.657 M        
2052,Jan 2022,          1.638 M        ,1.696 M,          1.708 M        
2053,Dec 2021,          1.702 M        ,1.604 M,          1.502 M        
2054,Nov 2021,          1.679 M        ,1.539 M,          1.530 M        
2055,Oct 2021,          1.520 M        ,1.588 M,          1.580 M        
2056,Sep 2021,          1.555 M        ,1.578 M,          1.554 M        
2057,Aug 2021,          1.615 M        ,1.591 M,          1.650 M        
2058,Jul 2021,          1.534 M        ,1.612 M,          1.546 M        
2059,Jun 2021,          1.643 M        ,1.573 M,          1.517 M        
2060,May 2021,          1.572 M        ,1.657 M,          1.733 M        
2061,Apr 2021,          1.569 M        ,1.587 M,          1.457 M        
2062,Mar 2021,          1.739 M        ,1.501 M,          1.584 M        
2063,Feb 2021,          1.421 M        ,1.628 M,          1.680 M        
2064,Jan 2021,          1.580 M        ,1.613 M,          1.578 M        
2065,Dec 2020,          1.669 M        ,1.541 M,          1.528 M        
2066,Nov 2020,          1.547 M        ,1.309 M,          1.459 M        
2067,Oct 2020,          1.530 M        ,1.146 M,          1.388 M        
2068,Sep 2020,          1.415 M        ,1.456 M,          1.492 M        
2069,Aug 2020,          1.416 M        ,1.343 M,          1.220 M        
2070,Jul 2020,          1.496 M        ,1.077 M,          1.011 M        
2071,Jun 2020,          1.186 M        ,0.800 M,          0.934 M        
2072,May 2020,          0.974 M        ,1.281 M,          1.276 M        
2073,Apr 2020,          0.891 M        ,1.439 M,          1.564 M        
2074,Mar 2020,          1.216 M        ,1.414 M,          1.624 M        
2075,Feb 2020,          1.599 M        ,1.354 M,          1.626 M        
2076,Jan 2020,          1.567 M        ,1.300 M,          1.375 M        
2077,Dec 2019,          1.608 M        ,1.250 M,          1.323 M        
2078,Nov 2019,          1.365 M        ,1.227 M,          1.266 M        
2079,Oct 2019,          1.314 M        ,1.212 M,          1.386 M        
2080,Sep 2019,          1.256 M        ,1.204 M,          1.215 M        
2081,Aug 2019,          1.364 M        ,1.193 M,          1.241 M        
2082,Jul 2019,          1.191 M        ,1.199 M,          1.265 M        
2083,Jun 2019,          1.253 M        ,1.200 M,          1.281 M        
